BO_cost,Case_id,H_cost,Lamda,Num_back_orders,Parameter_Name,Parameter_Value,Server_cost,T_cost,Used_server,Utilization,Var_level
57955.7867511889,Case: 0035,3180.237831741,0.0,2.167403497,repair_rate,1.8,700000,761136.0245829299,7,0.3174603174,0.05
114222.5893063495,Case: 0041,5949.2083799823,0.0,7.1660845907,repair_rate,1.1,1000000,1120171.797686332,10,0.7272727273,0.05
140775.1398859332,Case: 0041,5274.504975879,0.0,8.8319356689,repair_rate,1.2,1000000,1146049.6448618122,10,0.6666666667,0.05
73989.8546377538,Case: 0041,4543.6753762213,0.0,4.6419675863,repair_rate,1.4,1000000,1078533.5300139752,10,0.5714285715,0.05
39437.4518177713,Case: 0041,4306.746059152,0.0,2.4742226339,repair_rate,1.6,1000000,1043744.1978769234,10,0.5,0.05
45384.0565430545,Case: 0041,4023.1294243449,0.0,2.8473000851,repair_rate,1.8,1000000,1049407.1859673993,10,0.4444444445,0.05
79521.6645846248,Case: 0044,3660.1030825793,0.0,4.807760199,repair_rate,1.1,600000,683181.767667204,6,0.6060606065,0.05
40573.4171294806,Case: 0044,3307.7503913166,0.0,2.4530077562,repair_rate,1.2,600000,643881.1675207972,6,0.5555555559,0.05
12991.9915905996,Case: 0044,3243.6416866258,0.0,0.7854762649,repair_rate,1.4,600000,616235.6332772254,6,0.4761904765,0.05
29088.3434341489,Case: 0044,2548.1261294263,0.0,1.7586374801,repair_rate,1.6,600000,631636.4695635752,6,0.4166666669,0.05
21006.4506143124,Case: 0044,2433.5703211416,0.0,1.2700183996,repair_rate,1.8,600000,623440.020935454,6,0.3703703706,0.05
36665.2989587127,Case: 0075,2433.6814468285,0.0,2.241078725,repair_rate,1.1,80000,119098.9804055412,8,0.4545454544,0.05
48307.5283469491,Case: 0075,2199.978047409,0.0,2.9526821575,repair_rate,1.2,80000,130507.5063943581,8,0.4166666665,0.05
43837.23434685,Case: 0075,2059.3060963948,0.0,2.6794461261,repair_rate,1.4,80000,125896.5404432447,8,0.357142857,0.05
34475.6636241787,Case: 0075,2043.3073923399,0.0,2.107242501,repair_rate,1.6,80000,116518.9710165186,8,0.3124999999,0.05
10376.7379819165,Case: 0075,1989.2432930532,0.0,0.6342532963,repair_rate,1.8,80000,92365.9812749697,8,0.2777777777,0.05
15299.1267962783,Case: 0076,8113.6152778768,0.5,1.1202711782,repair_rate,1.1,90000,113412.7420741551,9,0.8080808102,0.05
21366.0966283051,Case: 0076,6027.8826646532,0.5,1.564522117,repair_rate,1.2,90000,117393.9792929583,9,0.7407407427,0.05
11175.3850198351,Case: 0076,5659.6219840278,0.5,0.8183121762,repair_rate,1.4,90000,106835.0070038628,9,0.6349206366,0.05
4262.5366793292,Case: 0076,5352.6283837398,0.5,0.3121221918,repair_rate,1.6,90000,99615.1650630689,9,0.555555557,0.05
4233.0261805471,Case: 0076,4756.9166367471,0.5,0.3099612997,repair_rate,1.8,90000,98989.9428172942,9,0.4938271618,0.05
20202.5440649167,Case: 0079,12048.1357268538,0.5,0.8411868543,repair_rate,1.1,50000,82250.6797917705,5,0.727272727,0.05
10226.5002120915,Case: 0079,10729.1240465832,0.5,0.4258076367,repair_rate,1.2,50000,70955.6242586747,5,0.6666666664,0.05
13965.22138783,Case: 0079,7869.1213804479,0.5,0.5814792737,repair_rate,1.4,50000,71834.3427682779,5,0.5714285712,0.05
6822.6819320529,Case: 0079,6981.7293288184,0.5,0.2840805759,repair_rate,1.6,50000,63804.4112608713,5,0.4999999998,0.05
6475.8766427306,Case: 0079,6281.0853598089,0.5,0.2696404119,repair_rate,1.8,50000,62756.9620025395,5,0.4444444443,0.05
28258.5212283039,Case: 0080,10440.0569035102,0.5,1.3293602443,repair_rate,1.1,90000,128698.5781318141,9,0.8080808083,0.05
11150.4463998621,Case: 0080,8942.0814106087,0.5,0.5245483311,repair_rate,1.2,90000,110092.5278104708,9,0.7407407409,0.05
5306.7436742232,Case: 0080,7150.6637561216,0.5,0.2496441342,repair_rate,1.4,90000,102457.4074303448,9,0.6349206351,0.05
3875.893173679,Case: 0080,6830.2064908748,0.5,0.182332906,repair_rate,1.6,90000,100706.0996645538,9,0.5555555557,0.05
3389.9006749177,Case: 0080,6391.3861185011,0.5,0.1594704533,repair_rate,1.8,90000,99781.2867934188,9,0.4938271606,0.05
16755.3731364805,Case: 0117,10426.940107983,0.5,0.7056094187,repair_rate,1.1,50000,77182.3132444634,5,0.7272727277,0.05
19255.8460877191,Case: 0117,8334.2924529165,0.5,0.8109104019,repair_rate,1.2,50000,77590.1385406356,5,0.6666666671,0.05
6922.8632274508,Case: 0117,6860.3204787376,0.5,0.2915385684,repair_rate,1.4,50000,63783.1837061884,5,0.5714285718,0.05
7909.5482269141,Case: 0117,4843.4109264979,0.5,0.3330902679,repair_rate,1.6,50000,62752.959153412,5,0.5000000003,0.05
6409.5151221619,Case: 0117,4207.9362248374,0.5,0.2699202341,repair_rate,1.8,50000,60617.4513469993,5,0.4444444447,0.05
15094.7915781466,Case: 0118,11669.2096108114,0.5,0.4763873562,repair_rate,1.1,90000,116764.001188958,9,0.8080808084,0.05
8127.8961827386,Case: 0118,9960.3133181971,0.5,0.2565141065,repair_rate,1.2,90000,108088.2095009357,9,0.740740741,0.05
5404.3985409079,Case: 0118,8264.1312731656,0.5,0.1705612906,repair_rate,1.4,90000,103668.5298140735,9,0.6349206352,0.05
4919.094833073,Case: 0118,6977.2092626581,0.5,0.1552452427,repair_rate,1.6,90000,101896.3040957311,9,0.5555555558,0.05
3696.1010536611,Case: 0118,6664.0987599268,0.5,0.1166479047,repair_rate,1.8,90000,100360.1998135879,9,0.4938271607,0.05
10172.983771583,Case: 0119,8649.7606826969,0.5,0.4678711481,repair_rate,1.1,50000,68822.7444542799,5,0.7272727287,0.05
7128.9678589653,Case: 0119,6943.0155221498,0.5,0.3278721811,repair_rate,1.2,50000,64071.9833811151,5,0.6666666679,0.05
16930.2344034171,Case: 0119,4751.1962686763,0.5,0.778647483,repair_rate,1.4,50000,71681.4306720934,5,0.5714285725,0.05
4613.4583438207,Case: 0119,4036.530737129,0.5,0.2121800349,repair_rate,1.6,50000,58649.9890809497,5,0.5000000009,0.05
3541.7072130957,Case: 0119,3785.7396344458,0.5,0.1628885544,repair_rate,1.8,50000,57327.4468475415,5,0.4444444453,0.05
19324.6659149609,Case: 0120,13111.8891466577,0.5,0.9026215009,repair_rate,1.1,90000,122436.5550616186,9,0.8080808086,0.05
24706.1219427576,Case: 0120,10576.4299740646,0.5,1.1539799429,repair_rate,1.2,90000,125282.5519168222,9,0.7407407412,0.05
10283.9952370046,Case: 0120,8718.6259996118,0.5,0.4803475132,repair_rate,1.4,90000,109002.6212366164,9,0.6349206353,0.05
7170.3567186922,Case: 0120,7862.7990494539,0.5,0.3349148788,repair_rate,1.6,90000,105033.1557681461,9,0.5555555559,0.05
6077.7440108965,Case: 0120,7566.2798247838,0.5,0.2838808415,repair_rate,1.8,90000,103644.0238356804,9,0.4938271608,0.05
22676.2006146399,Case: 0022,14950.689312117,0.5,1.3483935775,repair_rate,1.1,500000,537626.889926757,5,0.7272727214,0.05
26876.4272853788,Case: 0022,10825.6185970805,0.5,1.5981514079,repair_rate,1.2,500000,537702.0458824594,5,0.6666666613,0.05
41130.5847620915,Case: 0022,6418.4262469956,0.5,2.4457455318,repair_rate,1.4,500000,547549.0110090871,5,0.5714285668,0.05
29749.9965453796,Case: 0022,4757.5916414228,0.5,1.769022287,repair_rate,1.6,500000,534507.5881868023,5,0.499999996,0.05
22509.1813891471,Case: 0022,3663.8278804318,0.5,1.3384621231,repair_rate,1.8,500000,526173.009269579,5,0.4444444409,0.05
11914.0033547722,Case: 0023,10114.8193273325,0.5,1.0639475533,repair_rate,1.1,800000,822028.8226821047,8,0.9090909093,0.05
5936.0059177016,Case: 0023,6813.439955649,0.5,0.5300988076,repair_rate,1.2,800000,812749.4458733506,8,0.8333333335,0.05
2714.3120139006,Case: 0023,5347.4777343423,0.5,0.2423942264,repair_rate,1.4,800000,808061.7897482428,8,0.7142857144,0.05
3356.767201258,Case: 0023,4359.2098706539,0.5,0.2997669334,repair_rate,1.6,800000,807715.9770719119,8,0.6250000001,0.05
8326.1803907264,Case: 0023,3529.5786481706,0.5,0.7435468156,repair_rate,1.8,800000,811855.759038897,8,0.5555555557,0.05
22605.9651058281,Case: 0029,9482.0210596241,0.5,0.9769424082,repair_rate,1.1,500000,532087.9861654523,5,0.7272727278,0.05
9221.9136166429,Case: 0029,7629.214324184,0.5,0.3985354509,repair_rate,1.2,500000,516851.1279408269,5,0.6666666671,0.05
5160.8696899449,Case: 0029,6375.453373961,0.5,0.223032834,repair_rate,1.4,500000,511536.3230639059,5,0.5714285718,0.05
4854.2170340455,Case: 0029,4735.0173662314,0.5,0.2097804919,repair_rate,1.6,500000,509589.2344002769,5,0.5000000004,0.05
3446.8380920685,Case: 0029,4467.6109433609,0.5,0.1489590155,repair_rate,1.8,500000,507914.4490354294,5,0.4444444448,0.05
28623.0118860064,Case: 0032,22436.3383198803,0.5,1.0093968656,repair_rate,1.1,800000,851059.3502058868,8,0.909090909,0.05
13276.2198943511,Case: 0032,17754.566688423,0.5,0.4681888406,repair_rate,1.2,800000,831030.786582774,8,0.8333333333,0.05
10496.3276668513,Case: 0032,12115.6997300919,0.5,0.3701553243,repair_rate,1.4,800000,822612.0273969432,8,0.7142857142,0.05
13519.925687772,Case: 0032,11141.9614085705,0.5,0.4767831795,repair_rate,1.6,800000,824661.8870963425,8,0.6249999999,0.05
11328.3002546027,Case: 0032,9291.9530966591,0.5,0.3994950222,repair_rate,1.8,800000,820620.2533512618,8,0.5555555555,0.05
24033.5025393634,Case: 0034,16380.2655860937,0.5,1.0904321501,repair_rate,1.1,800000,840413.7681254571,8,0.9090909078,0.05
7359.0820786919,Case: 0034,12241.4176870341,0.5,0.3338913952,repair_rate,1.2,800000,819600.499765726,8,0.8333333321,0.05
16772.0504499079,Case: 0034,8502.7678247099,0.5,0.7609703581,repair_rate,1.4,800000,825274.8182746179,8,0.7142857132,0.05
15181.5818938149,Case: 0034,7283.3868792838,0.5,0.6888086728,repair_rate,1.6,800000,822464.9687730987,8,0.6249999991,0.05
4261.5787382241,Case: 0034,6472.5007585079,0.5,0.1933535263,repair_rate,1.8,800000,810734.079496732,8,0.5555555547,0.05
17646.2406504827,Case: 0035,10956.2908848148,0.5,0.6599258821,repair_rate,1.1,500000,528602.5315352975,5,0.7272727271,0.05
10189.6626371553,Case: 0035,9963.4044999625,0.5,0.3810682534,repair_rate,1.2,500000,520153.0671371178,5,0.6666666665,0.05
12370.9116019931,Case: 0035,7370.6161374439,0.5,0.4626415854,repair_rate,1.4,500000,519741.5277394369,5,0.5714285713,0.05
8416.764064246,Case: 0035,5890.7879440236,0.5,0.314766219,repair_rate,1.6,500000,514307.5520082696,5,0.4999999999,0.05
8863.9104735337,Case: 0035,4596.7175983072,0.5,0.331488392,repair_rate,1.8,500000,513460.628071841,5,0.4444444443,0.05
22351.3010487048,Case: 0041,10413.3643250677,0.5,1.4022735345,repair_rate,1.1,900000,932764.6653737725,9,0.8080808082,0.05
39206.7085335876,Case: 0041,7764.7162853838,0.5,2.4597462865,repair_rate,1.2,900000,946971.4248189714,9,0.7407407408,0.05
21803.4072552571,Case: 0041,6386.553897028,0.5,1.3678998323,repair_rate,1.4,900000,928189.9611522851,9,0.634920635,0.05
15858.1236271616,Case: 0041,5315.8132816711,0.5,0.9949052639,repair_rate,1.6,900000,921173.9369088326,9,0.5555555556,0.05
13109.2882325817,Case: 0041,5083.5611363691,0.5,0.822449123,repair_rate,1.8,900000,918192.8493689508,9,0.4938271605,0.05
13861.3599171096,Case: 0044,5443.4882364623,0.5,0.8380369659,repair_rate,1.1,500000,519304.8481535719,5,0.7272727277,0.05
13314.4511128702,Case: 0044,4407.2695702548,0.5,0.8049716825,repair_rate,1.2,500000,517721.7206831249,5,0.6666666671,0.05
2942.5495943972,Case: 0044,4158.8948319285,0.5,0.1779021214,repair_rate,1.4,500000,507101.4444263257,5,0.5714285718,0.05
2655.2287544029,Case: 0044,3528.4462883563,0.5,0.1605311357,repair_rate,1.6,500000,506183.6750427592,5,0.5000000003,0.05
2162.7224369373,Case: 0044,3307.7503913166,0.5,0.1307549447,repair_rate,1.8,500000,505470.4728282539,5,0.4444444447,0.05
6460.0043483783,Case: 0075,6809.1675049382,0.5,0.3948523187,repair_rate,1.1,50000,63269.1718533165,5,0.727272727,0.05
4602.9174641602,Case: 0075,5693.7649728577,0.5,0.2813423235,repair_rate,1.2,50000,60296.6824370179,5,0.6666666664,0.05
3275.8897174961,Case: 0075,4469.6513169109,0.5,0.2002309257,repair_rate,1.4,50000,57745.541034407,5,0.5714285712,0.05
11495.7548817607,Case: 0075,3203.1897140816,0.5,0.7026505286,repair_rate,1.6,50000,64698.9445958422,5,0.4999999998,0.05
13031.7914810938,Case: 0075,2327.0748013161,0.5,0.7965370927,repair_rate,1.8,50000,65358.8662824099,5,0.4444444443,0.05
3737.8288023025,Case: 0076,11340.3953837648,1.0,0.2737007106,repair_rate,1.1,90000,105078.2241860672,9,0.8080808102,0.05
4101.2910488145,Case: 0076,8952.8396932077,1.0,0.3003150583,repair_rate,1.2,90000,103054.1307420222,9,0.7407407427,0.05
4116.2470461922,Case: 0076,6431.1273246491,1.0,0.301410204,repair_rate,1.4,90000,100547.3743708413,9,0.6349206366,0.05
3514.8833954925,Case: 0076,5701.5521202473,1.0,0.2573756408,repair_rate,1.6,90000,99216.4355157397,9,0.555555557,0.05
2802.24707918,Case: 0076,5677.8232461059,1.0,0.2051931904,repair_rate,1.8,90000,98480.0703252859,9,0.4938271618,0.05
5275.6095170512,Case: 0079,14382.1187367965,1.0,0.2196640859,repair_rate,1.1,50000,69657.7282538477,5,0.727272727,0.05
3533.8929172219,Case: 0079,13166.5695331122,1.0,0.1471430656,repair_rate,1.2,50000,66700.4624503341,5,0.6666666664,0.05
3061.3166183728,Case: 0079,11084.0316177619,1.0,0.1274660898,repair_rate,1.4,50000,64145.3482361347,5,0.5714285712,0.05
2492.208795986,Case: 0079,10243.5692965424,1.0,0.1037697664,repair_rate,1.6,50000,62735.7780925284,5,0.4999999998,0.05
2940.0621958276,Case: 0079,8994.1633036313,1.0,0.1224173382,repair_rate,1.8,50000,61934.2254994589,5,0.4444444443,0.05
2770.2222181957,Case: 0080,13141.8880997722,1.0,0.1303190374,repair_rate,1.1,90000,105912.1103179679,9,0.8080808083,0.05
2855.4504221971,Case: 0080,10936.1627956432,1.0,0.1343284116,repair_rate,1.2,90000,103791.6132178403,9,0.7407407409,0.05
3132.5363830149,Case: 0080,8443.0418139802,1.0,0.1473633138,repair_rate,1.4,90000,101575.5781969951,9,0.6349206351,0.05
2321.9711587839,Case: 0080,7975.2514198585,1.0,0.109232048,repair_rate,1.6,90000,100297.2225786424,9,0.5555555557,0.05
2163.7903442989,Case: 0080,7332.7018292328,1.0,0.101790778,repair_rate,1.8,90000,99496.4921735317,9,0.4938271606,0.05
6144.2141832479,Case: 0117,13155.3603517609,1.0,0.2587477678,repair_rate,1.1,50000,69299.5745350088,5,0.7272727277,0.05
5403.4142807271,Case: 0117,11126.008110737,1.0,0.2275508864,repair_rate,1.2,50000,66529.4223914641,5,0.6666666671,0.05
4105.0472573539,Case: 0117,8547.0344693843,1.0,0.1728735007,repair_rate,1.4,50000,62652.0817267382,5,0.5714285718,0.05
3076.8171815214,Case: 0117,7491.5991278032,1.0,0.1295722372,repair_rate,1.6,50000,60568.4163093245,5,0.5000000003,0.05
2490.493602414,Case: 0117,6946.2335368399,1.0,0.1048807286,repair_rate,1.8,50000,59436.7271392539,5,0.4444444447,0.05
4191.2247332032,Case: 0118,15768.0615195327,1.0,0.1322738681,repair_rate,1.1,90000,109959.2862527359,9,0.8080808084,0.05
3903.9877461566,Case: 0118,13174.7085314976,1.0,0.1232087499,repair_rate,1.2,90000,107078.6962776541,9,0.740740741,0.05
3691.4938788045,Case: 0118,9548.8988219885,1.0,0.1165025035,repair_rate,1.4,90000,103240.392700793,9,0.6349206352,0.05
2868.0771792651,Case: 0118,8206.1577997366,1.0,0.0905157052,repair_rate,1.6,90000,101074.2349790017,9,0.5555555558,0.05
1870.1637578714,Case: 0118,8072.8311032571,1.0,0.0590218397,repair_rate,1.8,90000,99942.9948611285,9,0.4938271607,0.05
13271.6869525011,Case: 0022,45723.916698946,1.0,0.7891735372,repair_rate,1.1,400000,458995.6036514471,4,0.9090909017,0.05
11019.2949714058,Case: 0022,36162.1978613999,1.0,0.6552396859,repair_rate,1.2,400000,447181.4928328056,4,0.8333333266,0.05
8259.4293441895,Case: 0022,20438.2979266324,1.0,0.4911299591,repair_rate,1.4,400000,428697.7272708219,4,0.7142857085,0.05
6339.7218544184,Case: 0022,12491.2865531073,1.0,0.3769785061,repair_rate,1.6,400000,418831.0084075257,4,0.6249999949,0.05
4789.3669225978,Case: 0022,9727.7552374586,1.0,0.2847898424,repair_rate,1.8,400000,414517.1221600564,4,0.5555555511,0.05
3623.5189359281,Case: 0023,15669.0023205348,1.0,0.3235884691,repair_rate,1.1,800000,819292.5212564628,8,0.9090909093,0.05
2465.787515681,Case: 0023,10200.6725134226,1.0,0.2202004243,repair_rate,1.2,800000,812666.4600291036,8,0.8333333335,0.05
2076.3455124852,Case: 0023,6294.1018615465,1.0,0.1854223691,repair_rate,1.4,800000,808370.4473740316,8,0.7142857144,0.05
1330.5694768793,Case: 0023,5474.5951913669,1.0,0.1188228757,repair_rate,1.6,800000,806805.1646682463,8,0.6250000001,0.05
1167.1108594459,Case: 0023,4961.6297729556,1.0,0.10422565,repair_rate,1.8,800000,806128.7406324014,8,0.5555555557,0.05
4941.7699358581,Case: 0029,12695.6335899171,1.0,0.2135641898,repair_rate,1.1,500000,517637.4035257752,5,0.7272727278,0.05
3721.0493270851,Case: 0029,11005.1080084534,1.0,0.1608093648,repair_rate,1.2,500000,514726.1573355385,5,0.6666666671,0.05
3780.9762521733,Case: 0029,7130.7175490873,1.0,0.1633991749,repair_rate,1.4,500000,510911.6938012607,5,0.5714285718,0.05
2184.2032989064,Case: 0029,6599.5220596022,1.0,0.0943928216,repair_rate,1.6,500000,508783.7253585086,5,0.5000000004,0.05
2352.7421748315,Case: 0029,5303.3368744433,1.0,0.1016764202,repair_rate,1.8,500000,507656.0790492748,5,0.4444444448,0.05
4276.0611743997,Case: 0119,12579.6883540025,1.0,0.1966626209,repair_rate,1.1,50000,66855.7495284022,5,0.7272727287,0.05
3743.8701688275,Case: 0119,9257.0817512915,1.0,0.1721863392,repair_rate,1.2,50000,63000.9519201189,5,0.6666666679,0.05
3190.6656053571,Case: 0119,6549.2953190143,1.0,0.1467436117,repair_rate,1.4,50000,59739.9609243714,5,0.5714285725,0.05
2835.5441051415,Case: 0119,5166.2179590999,1.0,0.1304110284,repair_rate,1.6,50000,58001.7620642414,5,0.5000000009,0.05
